Strike,Maturity,"Option
price",Delta,Vega,Delta Strike,Gamma Strike,Theta,ChangedStrike,DividendFactor,ImpVolCalibrated,VegaRef,"Option
type",logMoneyness,impliedTotalVariance,Bid,Ask,ImpVolAsk,ImpVolBid,locvol,logMaturity,"Implied
vol."
2330,0.112,1.65,-0.015595825,37.47424928,0.026848587,-0.0000397,71.29775048,2325.933489,0.999041259,0.294207478,16.34253788,2,-0.206535816,0.009621652,1.55,1.75,0.2967846,0.291527052,1,-2.189256408,0.294207478
2355,0.112,1.9,-0.018121148,42.60672029,0.031004114,-0.0000411,81.63466038,2350.889857,0.999041259,0.287027432,22.32850193,2,-0.195863357,0.009161152,1.8,2,0.289304226,0.284673007,1,-2.189256408,0.287027432
2360,0.112,1.975,-0.018809825,43.9818628,0.032154349,-0.0000412,84.48522832,2355.881131,0.999041259,0.28604874,23.71118042,2,-0.193742465,0.0090972,1.85,2.1,0.288796719,0.283188208,1,-2.189256408,0.28604874
2375,0.112,2.125,-0.020407553,47.13464725,0.034750693,-0.0000416,90.8054854,2370.854951,0.999041259,0.281200251,28.26450689,2,-0.187406647,0.008793348,2,2.25,0.283770714,0.278533111,1,-2.189256408,0.281200251
2385,0.112,2.25,-0.021663552,49.57808914,0.036805611,-0.0000417,95.77963778,2380.837499,0.999041259,0.278324566,31.65625695,2,-0.18320496,0.008612272,2.15,2.35,0.280288002,0.27630606,1,-2.189256408,0.278324566
2400,0.112,2.45,-0.023684389,53.44885659,0.040105405,-0.0000415,103.6837368,2395.811319,0.999041259,0.273964462,37.31338376,2,-0.176935347,0.008341134,2.35,2.55,0.275787548,0.272095065,1,-2.189256408,0.273964462
2410,0.112,2.6,-0.025197061,56.30016639,0.04258058,-0.0000411,109.5590743,2405.793867,0.999041259,0.271163616,41.48350998,2,-0.172777337,0.008170849,2.5,2.7,0.272896203,0.269389966,1,-2.189256408,0.271163616
2415,0.112,2.675,-0.025991144,57.78195025,0.043879294,-0.0000408,112.6210546,2410.78514,0.999041259,0.269700859,43.69269219,2,-0.170704797,0.008086365,2.55,2.8,0.271808074,0.267533079,1,-2.189256408,0.269700859
2420,0.112,2.775,-0.026939687,59.53888198,0.045447512,-0.0000402,116.3233895,2415.776414,0.999041259,0.268614612,45.98644522,2,-0.168636544,0.008020293,2.65,2.9,0.270660761,0.266512119,1,-2.189256408,0.268614612
2430,0.112,2.95,-0.0286697,62.70791971,0.048275658,-0.0000392,122.9087582,2425.758961,0.999041259,0.265873583,50.83261089,2,-0.164512827,0.007853332,2.8,3.1,0.268200101,0.263475342,1,-2.189256408,0.265873583
2440,0.112,3.1,-0.030282179,65.62223922,0.050879258,-0.0000381,128.8674808,2435.741508,0.999041259,0.262581303,56.03092074,2,-0.160406045,0.007658812,3,3.2,0.264071645,0.261062247,1,-2.189256408,0.262581303
2465,0.112,3.65,-0.035759103,75.25875337,0.059863702,-0.0000323,149.2468931,2460.697876,0.999041259,0.256135309,70.6098702,2,-0.150212277,0.007288513,3.5,3.8,0.258082874,0.2541412,1,-2.189256408,0.256135309
2475,0.112,3.85,-0.037869417,78.8716281,0.063281517,-0.0000297,156.7680868,2470.680423,0.999041259,0.252961259,77.08445836,2,-0.146163688,0.007106804,3.7,4,0.254820756,0.251060119,1,-2.189256408,0.252961259
2500,0.112,4.5,-0.044465547,89.84065215,0.074064631,-0.000019,180.1179051,2495.636791,0.999041259,0.246049212,94.87575599,2,-0.136113352,0.0067228,4.3,4.7,0.248225296,0.243819258,1,-2.189256408,0.246049212
2505,0.112,4.7,-0.04629218,92.79738143,0.077100568,-0.0000155,186.645254,2500.628065,0.999041259,0.245269421,98.70471845,2,-0.13411535,0.006678968,4.5,4.9,0.247377464,0.243111892,1,-2.189256408,0.245269421
2510,0.112,4.8,-0.047471558,94.6888528,0.078987717,-0.0000132,190.5243202,2505.619338,0.999041259,0.243365148,102.6217422,2,-0.132121331,0.00657544,4.6,5,0.245431946,0.241251122,1,-2.189256408,0.243365148
2515,0.112,5,-0.049351841,97.67670948,0.082107028,-0.00000922,197.1164702,2510.610612,0.999041259,0.242450445,106.625546,2,-0.13013128,0.006526684,4.8,5.2,0.244455841,0.240401474,1,-2.189256408,0.242450445
2520,0.112,5.1,-0.050554217,99.56989842,0.08402267,-0.00000668,200.9655187,2515.601885,0.999041259,0.240468604,110.714669,2,-0.128145183,0.006418984,4.9,5.3,0.242436139,0.238459404,1,-2.189256408,0.240468604
2535,0.112,5.7,-0.056274912,108.3993171,0.093468439,0.00000692,220.3212797,2530.575706,0.999041259,0.237137484,123.4766266,2,-0.122210447,0.006237952,5.5,5.9,0.238946927,0.235294713,1,-2.189256408,0.237137484
2540,0.112,5.85,-0.057900062,110.8561521,0.096105999,0.0000111,225.515452,2535.56698,0.999041259,0.235445719,127.8887866,2,-0.120240003,0.006148407,5.6,6.1,0.237653419,0.233188756,1,-2.189256408,0.235445719
2565,0.112,6.9,-0.068446436,126.2891905,0.113484492,0.0000416,259.2311162,2560.523348,0.999041259,0.228759395,151.0250678,2,-0.110445605,0.005806896,6.7,7.1,0.230318259,0.227178119,1,-2.189256408,0.228759395
2575,0.112,7.4,-0.073234675,133.0234409,0.121402151,0.0000572,274.0245735,2570.505895,0.999041259,0.226272671,160.726275,2,-0.10655455,0.005675041,7.2,7.6,0.227752582,0.224773356,1,-2.189256408,0.226272671
2585,0.112,7.9,-0.078276538,139.9438418,0.129745088,0.0000748,289.2022802,2580.488442,0.999041259,0.223519149,170.6420421,2,-0.102678576,0.005539717,7.7,8.1,0.224927805,0.222093577,1,-2.189256408,0.223519149
2590,0.112,8.2,-0.081155416,143.8201926,0.134545851,0.0000853,297.8470661,2585.479715,0.999041259,0.222393729,175.67087,2,-0.100746208,0.005485053,8,8.4,0.223765393,0.221006397,1,-2.189256408,0.222393729
2595,0.112,8.5,-0.083952414,147.5357283,0.139194267,0.0000959,306.0370549,2590.470989,0.999041259,0.221191505,180.7416069,2,-0.098817567,0.0054208,8.3,8.7,0.222528177,0.219840291,1,-2.189256408,0.221191505
2600,0.112,8.8,-0.086940363,151.4512988,0.144178344,0.000107591,314.7267706,2595.462263,0.999041259,0.219915559,185.8500267,2,-0.096892639,0.005361825,8.6,9,0.221219059,0.218598538,1,-2.189256408,0.219915559
2610,0.112,9.4,-0.092847947,159.0352957,0.154005057,0.000131911,331.3287656,2605.44481,0.999041259,0.21715334,196.1623112,2,-0.093053863,0.005225472,9.2,9.6,0.218395334,0.215899598,1,-2.189256408,0.21715334
2635,0.112,11.2,-0.110145963,180.117883,0.183022475,0.000210711,377.7324346,2630.401178,0.999041259,0.210785481,222.2811927,2,-0.083520902,0.004920402,11,11.4,0.211884137,0.209678745,1,-2.189256408,0.210785481
2640,0.112,11.6,-0.113952834,184.5468855,0.189439207,0.000229585,387.4179846,2635.392451,0.999041259,0.209504818,227.5234824,2,-0.081625167,0.004859556,11.4,11.8,0.210577399,0.20842475,1,-2.189256408,0.209504818
2655,0.112,12.8,-0.125743614,197.8154115,0.209334395,0.000291924,415.9490706,2650.366272,0.999041259,0.205200862,243.194151,2,-0.075959429,0.004660992,12.6,13,0.20620262,0.204193092,1,-2.189256408,0.205200862
2695,0.112,17.05,-0.165267362,237.8035574,0.277168565,0.000533079,500.1176655,2690.296461,0.999041259,0.195102891,283.618769,2,-0.06100588,0.004206545,16.8,17.3,0.196146592,0.194054299,1,-2.189256408,0.195102891
2705,0.112,18.25,-0.176595973,248.1089353,0.296844491,0.000612067,520.4130436,2700.279008,0.999041259,0.192279393,293.1783969,2,-0.057302172,0.004085872,18,18.5,0.193280572,0.191274069,1,-2.189256408,0.192279393
2715,0.112,19.55,-0.188699913,258.5963963,0.318009336,0.000700898,540.3097421,2710.261555,0.999041259,0.189487567,302.4332135,2,-0.053612131,0.003966955,19.3,19.8,0.190448789,0.188522852,1,-2.189256408,0.189487567
2720,0.112,20.25,-0.195056931,263.8952586,0.329185291,0.000749356,550.014175,2715.252829,0.999041259,0.188140973,306.9332802,2,-0.051772204,0.003908155,20,20.5,0.18908304,0.18719571,1,-2.189256408,0.188140973
2730,0.112,21.75,-0.20864397,274.753829,0.353251862,0.000856038,569.2532977,2725.235376,0.999041259,0.1855193,315.6533939,2,-0.048102475,0.00380012,21.5,22,0.186424844,0.184611099,1,-2.189256408,0.1855193
2760,0.112,26.85,-0.254225039,306.8067445,0.435342491,0.001256348,615.2431672,2755.183017,0.999041259,0.17723726,339.2304667,2,-0.037173404,0.003461432,26.6,27.1,0.17804954,0.176423517,1,-2.189256408,0.17723726
2770,0.112,28.75,-0.27120219,317.1246728,0.466489534,0.001422368,624.7950017,2765.165564,0.999041259,0.174262675,346.1111147,2,-0.033556764,0.003344302,28.5,29,0.175048969,0.173475207,1,-2.189256408,0.174262675
2775,0.112,29.85,-0.280406259,322.3687712,0.483585975,0.001513137,628.6896045,2770.156838,0.999041259,0.173071674,349.3501018,2,-0.031753337,0.003298015,29.6,30.1,0.17384541,0.1722969,1,-2.189256408,0.173071674
2790,0.112,33.1,-0.308758174,337.0256081,0.536729263,0.001816232,631.4090453,2785.130659,0.999041259,0.168604467,358.2202827,2,-0.026362488,0.00312731,32.8,33.4,0.169493203,0.16771471,1,-2.189256408,0.168604467
2800,0.112,35.45,-0.329035572,346.1624806,0.575367673,0.002048623,625.5182269,2795.113206,0.999041259,0.165548774,363.3974,2,-0.022784667,0.003012352,35.2,35.7,0.166270253,0.164826764,1,-2.189256408,0.165548774
2810,0.112,38,-0.350544613,354.6655381,0.616981412,0.00230848,611.8722165,2805.095753,0.999041259,0.162544558,367.9605815,2,-0.019219601,0.002899547,37.7,38.3,0.163389887,0.161698684,1,-2.189256408,0.162544558
2825,0.112,42.1,-0.385100206,365.8344417,0.685244773,0.002757621,572.6292651,2820.069574,0.999041259,0.157771981,373.6168308,2,-0.013895719,0.002729128,41.8,42.4,0.15859206,0.15695161,1,-2.189256408,0.157771981
2830,0.112,43.6,-0.397277879,369.0536077,0.709750684,0.00292469,553.4632872,2825.060847,0.999041259,0.156256947,375.1785019,2,-0.012127372,0.002673468,43.3,43.9,0.157070012,0.155443658,1,-2.189256408,0.156256947
2835,0.112,45.1,-0.409743598,371.9677478,0.735069546,0.003102543,530.6015136,2830.052121,0.999041259,0.154590357,376.5761096,2,-0.010362147,0.002614958,44.8,45.4,0.155397194,0.153783353,1,-2.189256408,0.154590357
2840,0.112,46.7,-0.422595656,374.5716319,0.761476114,0.003289086,503.8630305,2835.043395,0.999041259,0.153037287,377.8086743,2,-0.008600032,0.002560481,46.4,47,0.153838643,0.152235816,1,-2.189256408,0.153037287
2850,0.112,49.95,-0.449236859,378.6855804,0.817100451,0.003700011,436.3439295,2845.025942,0.999041259,0.14958121,379.7758725,2,-0.00508509,0.002443312,49.6,50.3,0.150506204,0.148656161,1,-2.189256408,0.14958121
2875,0.112,59.15,-0.52211707,381.1936389,0.976586185,0.00496498,160.3444773,2869.98231,0.999041259,0.140724799,381.7798908,2,0.00364859,0.002151516,58.7,59.6,0.141906308,0.139543237,1,-2.189256408,0.140724799
2880,0.112,61.25,-0.537705733,380.0740089,1.012318168,0.005257862,81.67547931,2874.973583,0.999041259,0.139065215,381.6834837,2,0.00538621,0.00209906,60.8,61.7,0.140250024,0.137880277,1,-2.189256408,0.139065215
2885,0.112,63.35,-0.553702548,378.3162249,1.049603518,0.005575967,-7.864965542,2879.964857,0.999041259,0.137199504,381.4231406,2,0.007120816,0.0020412,62.9,63.8,0.138389546,0.136009219,1,-2.189256408,0.137199504
2890,0.112,65.55,-0.570035072,375.8823299,1.088403823,0.005912213,-108.6762469,2884.95613,0.999041259,0.135383909,381.0000478,2,0.008852418,0.001984148,65.1,66,0.136581262,0.134186156,1,-2.189256408,0.135383909
2900,0.112,70.2,-0.603634508,368.82521,1.170765168,0.006642132,-349.1240246,2894.938678,0.999041259,0.131744363,379.671352,2,0.012306653,0.001872471,69.7,70.7,0.133098782,0.130388865,1,-2.189256408,0.131744363
2915,0.112,77.95,-0.655731893,352.3089652,1.306345541,0.00787335,-826.1146966,2909.912498,0.999041259,0.126582237,376.4985709,2,0.017465736,0.001716561,77.5,78.4,0.12785476,0.125307542,1,-2.189256408,0.126582237
2925,0.112,83.55,-0.691498942,336.902645,1.40609956,0.008812015,-1246.012265,2919.895045,0.999041259,0.123043377,373.6217621,2,0.020890397,0.0016128,83.1,84,0.124369743,0.121713327,1,-2.189256408,0.123043377
2930,0.112,86.55,-0.709184253,328.0098258,1.45787007,0.009292383,-1487.465724,2924.886319,0.999041259,0.121435823,371.9622898,2,0.022598339,0.001567428,86.1,87,0.12279538,0.120071549,1,-2.189256408,0.121435823
2945,0.112,96.35,-0.761061476,296.7807745,1.62119655,0.010789647,-2362.441786,2939.86014,0.999041259,0.117330372,366.1334944,2,0.027704733,0.001445356,95.1,97.6,0.12144204,0.113145629,1,-2.189256408,0.117330372
2950,0.112,99.65,-0.779129877,283.9979411,1.682913316,0.011401166,-2741.938919,2944.851413,0.999041259,0.115435416,363.9173488,2,0.029401086,0.001392412,98.3,101,0.120044045,0.1107175,1,-2.189256408,0.115435416
2955,0.112,103.4,-0.794339934,272.4227174,1.737369019,0.0118424,-3096.726264,2949.842687,0.999041259,0.11477994,361.570046,2,0.031094567,0.001370024,102.1,104.7,0.119379056,0.110056565,1,-2.189256408,0.11477994
2965,0.112,110.95,-0.825055252,246.6368177,1.855345397,0.012852175,-3943.887849,2959.825234,0.999041259,0.112787049,356.4958804,2,0.034472948,0.001308788,109.6,112.3,0.117971143,0.107395574,1,-2.189256408,0.112787049
2980,0.112,123,-0.866808095,205.8625676,2.039093274,0.014346369,-5484.837413,2974.799055,0.999041259,0.110401795,347.9906137,2,0.039519216,0.00122541,121.6,124.4,0.116587817,0.103789184,1,-2.189256408,0.110401795
2990,0.112,131.55,-0.889979806,179.9703131,2.158022624,0.01518002,-6636.134249,2984.781602,0.999041259,0.10969184,341.769195,2,0.042869303,0.001188208,130.1,133,0.116752489,0.101944466,1,-2.189256408,0.10969184
3015,0.112,154.15,-0.933290867,123.8051695,2.43780634,0.016682465,-9873.587746,3009.73797,0.999041259,0.11032489,324.5222342,2,0.051195746,0.001137992,152.7,155.6,0.119331704,0.099596439,1,-2.189256408,0.11032489
3020,0.112,158.85,-0.939414484,114.8683172,2.487149157,0.016842944,-10527.92726,3014.729244,0.999041259,0.111004665,320.8159711,2,0.052852747,0.001137992,157.4,160.3,0.120409664,0.099592265,1,-2.189256408,0.111004665
3030,0.112,168.15,-0.953538089,93.07043401,2.617456447,0.017563633,-12374.26269,3024.711791,0.999041259,0.111104213,313.1805826,2,0.056158535,0.001095496,166.6,169.7,0.122230951,0.096493012,1,-2.189256408,0.111104213
3035,0.112,173.15,-0.95415107,92.08296874,2.623006238,0.017110849,-12470.44428,3029.703064,0.999041259,0.113717101,309.260017,2,0.05780734,0.00115158,171.7,174.6,0.12431386,0.100078916,1,-2.189256408,0.113717101
3040,0.112,177.8,-0.961232718,80.39295709,2.701059151,0.01760486,-13668.11995,3034.694338,0.999041259,0.113369972,305.2765748,2,0.059453431,0.00111329,176.3,179.3,0.124976577,0.0975955,1,-2.189256408,0.113369972
3050,0.112,187.5,-0.968005122,68.67797252,2.78600816,0.017651936,-15066.73841,3044.676885,0.999041259,0.115721115,297.138109,2,0.062737507,0.00112673,186,189,0.128156703,0.097956667,1,-2.189256408,0.115721115
3060,0.112,197.3,-0.972726188,60.15444529,2.853562393,0.017490541,-16251.28611,3054.659432,0.999041259,0.118745735,288.799071,2,0.066010832,0.001158404,195.8,198.8,0.131887964,0.099183516,1,-2.189256408,0.118745735
3065,0.112,202.4,-0.970924065,63.44564067,2.82488497,0.016728595,-15786.03629,3059.650706,0.999041259,0.122215789,284.564802,2,0.067643485,0.001251319,201,203.8,0.134486221,0.104931945,1,-2.189256408,0.122215789
3080,0.112,217.2,-0.975471736,55.04422325,2.894182427,0.01623992,-17068.96115,3074.624527,0.999041259,0.127487038,271.6522632,2,0.072525513,0.001333115,215.8,218.6,0.140577064,0.10835035,1,-2.189256408,0.127487038
3095,0.112,231.85,-0.982783519,40.78474486,3.034383105,0.016471593,-19769.19855,3089.598347,0.999041259,0.130693113,258.5088956,2,0.077383822,0.001316063,230.4,233.3,0.145551304,0.106259334,1,-2.189256408,0.130693113
3105,0.112,242,-0.979809477,46.70936923,2.968452505,0.015175575,-18577.13299,3099.580894,0.999041259,0.137214985,249.6697275,2,0.080609631,0.001517484,240.6,243.4,0.151417106,0.11561584,1,-2.189256408,0.137214985
3115,0.112,251.7,-0.985730685,34.71702958,3.101951322,0.015692612,-21256.21993,3109.563442,0.999041259,0.138204102,240.8032681,2,0.083825068,0.001440271,250.3,253.1,0.153577153,0.112442093,1,-2.189256408,0.138204102
3120,0.112,256.9,-0.981743371,42.87804285,3.005065836,0.014565501,-19373.60737,3114.554715,0.999041259,0.143069522,236.3685777,2,0.085428918,0.001637083,255.5,258.3,0.157901572,0.120041766,1,-2.189256408,0.143069522
3125,0.112,261.9,-0.981777687,42.80935716,3.004595446,0.014272872,-19398.29518,3119.545989,0.999041259,0.145405382,231.937421,2,0.087030199,0.001697204,260.5,263.3,0.160346151,0.122278281,1,-2.189256408,0.145405382
3130,0.112,266.65,-0.98655527,32.97990724,3.120534367,0.014924995,-21754.43208,3124.537262,0.999041259,0.14449331,227.5130667,2,0.088628921,0.001575388,265.2,268.1,0.160867894,0.116026331,1,-2.189256408,0.14449331
3150,0.112,286.55,-0.988178603,29.50388962,3.163058918,0.014156139,-22810.66546,3144.502357,0.999041259,0.152273081,209.94576,2,0.094998369,0.001730455,285.1,288,0.169472481,0.121503748,1,-2.189256408,0.152273081
3160,0.112,296.65,-0.98610119,33.93877421,3.100185996,0.01321211,-21571.29938,3154.484904,0.999041259,0.158228876,201.2809094,2,0.098167944,0.001951488,295.3,298,0.174222089,0.132583801,1,-2.189256408,0.158228876
3175,0.112,311.55,-0.987666401,30.60906051,3.140733724,0.012823409,-22545.51947,3169.458725,0.999041259,0.163589677,188.4919601,2,0.102903548,0.002056348,310.2,312.9,0.180236562,0.136218313,1,-2.189256408,0.163589677
1700,0.131,0.2,-0.001280634,4.371227602,0.002901644,-0.00000884,6.925299187,1696.760142,0.998747706,0.494278454,0.0000189,2,-0.521936642,0.031800681,0.1,0.3,0.513250622,0.465684595,1,-2.032557956,0.494278454
1900,0.131,0.425,-0.002980041,9.412408935,0.006109263,-0.0000154,15.01558297,1896.378982,0.998747706,0.425822536,0.011282892,2,-0.410711007,0.023606233,0.3,0.55,0.437624232,0.411095064,1,-2.032557956,0.425822536
2000,0.131,0.6,-0.004445947,13.47705865,0.008710959,-0.0000198,21.54577268,1996.188402,0.998747706,0.391238173,0.129191636,2,-0.359417712,0.019935319,0.5,0.7,0.398130422,0.383461094,1,-2.032557956,0.391238173
2050,0.131,0.7,-0.005344275,15.8791393,0.010243859,-0.0000223,25.36315451,2046.093112,0.998747706,0.373290622,0.372550602,2,-0.3347251,0.018138052,0.6,0.8,0.379183424,0.366764429,1,-2.032557956,0.373290622
2125,0.131,0.925,-0.00733302,21.0125621,0.01363947,-0.0000268,33.69812917,2120.950177,0.998747706,0.348488036,1.523066795,2,-0.298793091,0.015791767,0.8,1.05,0.354067544,0.342356832,1,-2.032557956,0.348488036
2150,0.131,1,-0.008065403,22.84918578,0.014852591,-0.0000283,36.64070489,2145.902532,0.998747706,0.339569428,2.328101158,2,-0.287097051,0.014992543,0.9,1.1,0.343722655,0.335119025,1,-2.032557956,0.339569428
2175,0.131,1.125,-0.00915826,25.54355116,0.016720333,-0.0000301,41.14097157,2170.854887,0.998747706,0.332352031,3.483560701,2,-0.275536228,0.014361165,1,1.25,0.336984396,0.327353848,1,-2.032557956,0.332352031
2200,0.131,1.25,-0.010310065,28.32902643,0.018660025,-0.0000319,45.77379103,2195.807242,0.998747706,0.324581736,5.105946792,2,-0.264107533,0.01370097,1.15,1.35,0.327961847,0.321013818,1,-2.032557956,0.324581736
2225,0.131,1.4,-0.011656879,31.52270324,0.020923075,-0.0000336,51.13077424,2220.759597,0.998747706,0.317133681,7.33569958,2,-0.252807977,0.013072858,1.3,1.5,0.320179,0.313939582,1,-2.032557956,0.317133681
2250,0.131,1.55,-0.013074449,34.81756672,0.023271352,-0.0000353,56.6266192,2245.711952,0.998747706,0.309151283,10.33686786,2,-0.241634677,0.012419116,1.45,1.65,0.311915082,0.306267263,1,-2.032557956,0.309151283
2270,0.131,1.7,-0.014469235,37.99900546,0.025595978,-0.0000365,62.02154866,2265.673836,0.998747706,0.303217566,13.41716032,2,-0.232785061,0.011947724,1.6,1.8,0.305757074,0.300578642,1,-2.032557956,0.303217566
2275,0.131,1.75,-0.014913008,38.99950327,0.026346572,-0.0000368,63.75870673,2270.664307,0.998747706,0.301990187,14.29479013,2,-0.230584841,0.011852964,1.65,1.85,0.304467305,0.299419238,1,-2.032557956,0.301990187
2280,0.131,1.8,-0.015343863,39.96569874,0.027070742,-0.0000371,65.42835839,2275.654778,0.998747706,0.300726276,15.21873691,2,-0.22838945,0.011750733,1.7,1.9,0.303143825,0.298220044,1,-2.032557956,0.300726276
2330,0.131,2.25,-0.019657957,49.3833143,0.034176962,-0.000039,81.49983103,2325.559489,0.998747706,0.285388,27.37842172,2,-0.206696625,0.010580823,2.15,2.35,0.287354635,0.283365581,1,-2.032557956,0.285388
2340,0.131,2.375,-0.020828599,51.86561254,0.036124644,-0.0000391,85.8466976,2335.540431,0.998747706,0.282717715,30.53562063,2,-0.202413964,0.010388111,2.25,2.5,0.28505568,0.280301591,1,-2.032557956,0.282717715
2375,0.131,2.875,-0.025403035,61.30537882,0.043697663,-0.0000383,102.4535996,2370.473728,0.998747706,0.273398496,43.81150717,2,-0.187567455,0.009706162,2.75,3,0.275382063,0.271361861,1,-2.032557956,0.273398496
2380,0.131,2.95,-0.026114183,62.73852884,0.044869068,-0.000038,104.9800017,2375.464199,0.998747706,0.271987889,46.00990557,2,-0.185464405,0.009606576,2.8,3.1,0.274309525,0.269593741,1,-2.032557956,0.271987889
2390,0.131,3.075,-0.027385621,65.27941293,0.046928523,-0.0000375,109.3624609,2385.445141,0.998747706,0.268693153,50.64584601,2,-0.181271527,0.009373869,2.95,3.2,0.27055837,0.26678186,1,-2.032557956,0.268693153
2400,0.131,3.25,-0.028998345,68.46428993,0.049587021,-0.0000364,115.0214471,2395.426083,0.998747706,0.266029771,55.60777909,2,-0.177096156,0.009185594,3.1,3.4,0.268160322,0.263839915,1,-2.032557956,0.266029771
2415,0.131,3.55,-0.03177612,73.85553498,0.054187375,-0.0000342,124.7244735,2410.397496,0.998747706,0.262266339,63.67772995,2,-0.170865606,0.008930691,3.4,3.7,0.264246398,0.260236652,1,-2.032557956,0.262266339
2425,0.131,3.75,-0.033660234,77.44807532,0.057289415,-0.0000323,131.1670431,2420.378438,0.998747706,0.259554194,69.4838417,2,-0.166733369,0.008746943,3.6,3.9,0.261444591,0.257619429,1,-2.032557956,0.259554194
2435,0.131,3.95,-0.035557858,81.01673222,0.060396876,-0.0000303,137.5353563,2430.35938,0.998747706,0.256693457,75.63520057,2,-0.162618136,0.008551713,3.8,4.1,0.258501372,0.254845692,1,-2.032557956,0.256693457
2445,0.131,4.2,-0.03784671,85.25794698,0.064186306,-0.0000274,145.269837,2440.340322,0.998747706,0.254275335,82.1335006,2,-0.15851977,0.008391809,4,4.4,0.256561447,0.251926598,1,-2.032557956,0.254275335
2455,0.131,4.45,-0.040170471,89.49649765,0.068017544,-0.0000241,152.9762543,2450.321264,0.998747706,0.251676012,88.9785021,2,-0.154438132,0.008220283,4.3,4.6,0.253316278,0.250004448,1,-2.032557956,0.251676012
2465,0.131,4.7,-0.042524144,93.72371059,0.071880938,-0.0000205,160.6285013,2460.302206,0.998747706,0.248909073,96.16791801,2,-0.150373085,0.008037543,4.5,4.9,0.250992512,0.246775911,1,-2.032557956,0.248909073
2475,0.131,5.05,-0.045587608,99.13125258,0.07699401,-0.0000151,170.7441096,2470.283148,0.998747706,0.246988571,103.6973143,2,-0.146324497,0.007914711,4.8,5.3,0.24944833,0.244461406,1,-2.032557956,0.246988571
2480,0.131,5.15,-0.046655392,100.9919521,0.078710297,-0.0000132,174.0018349,2475.273619,0.998747706,0.245206119,107.5875114,2,-0.144306333,0.007799216,4.9,5.4,0.247621053,0.24272665,1,-2.032557956,0.245206119
2485,0.131,5.35,-0.048338461,103.9003653,0.081523539,-0.00000991,179.4799064,2480.26409,0.998747706,0.244354331,111.5600263,2,-0.142292233,0.007741787,5.1,5.6,0.246702339,0.241946458,1,-2.032557956,0.244354331
2495,0.131,5.65,-0.051198408,108.7759098,0.086224531,-0.00000407,188.4000926,2490.245032,0.998747706,0.241545252,119.7470925,2,-0.138276164,0.007564476,5.4,5.9,0.243790695,0.239246372,1,-2.032557956,0.241545252
2515,0.131,6.4,-0.058066952,120.1624748,0.097611331,0.0000118,209.6346286,2510.206916,0.998747706,0.236689851,137.0466943,2,-0.130292089,0.007265293,6.1,6.7,0.239131468,0.234188575,1,-2.032557956,0.236689851
2520,0.131,6.6,-0.05985057,123.0488644,0.100561167,0.0000163,215.000263,2515.197387,0.998747706,0.235449635,141.5537782,2,-0.128305991,0.007185303,6.3,6.9,0.237834066,0.233009206,1,-2.032557956,0.235449635
2530,0.131,7,-0.063591484,129.013483,0.106752634,0.0000262,226.1078408,2525.178329,0.998747706,0.232815717,150.7714843,2,-0.12434559,0.007026651,6.7,7.3,0.235093289,0.230488598,1,-2.032557956,0.232815717
2540,0.131,7.45,-0.067657506,135.3647988,0.113501284,0.0000378,238.0048622,2535.159271,0.998747706,0.230354915,160.2440144,2,-0.120400812,0.006875772,7.2,7.7,0.232168214,0.228511372,1,-2.032557956,0.230354915
2550,0.131,7.9,-0.071823581,141.7366985,0.12040187,0.0000504,249.8731336,2545.140213,0.998747706,0.227681107,169.9494939,2,-0.116471534,0.006714662,7.6,8.2,0.229757651,0.225566051,1,-2.032557956,0.227681107
2575,0.131,9.3,-0.084337544,160.1090912,0.141317198,0.0000926,284.6599906,2570.092568,0.998747706,0.22186483,195.0690194,2,-0.106715359,0.006375031,9,9.6,0.223708494,0.219993726,1,-2.032557956,0.22186483
2580,0.131,9.55,-0.086774189,163.560658,0.145358578,0.000101649,291.0290266,2575.083039,0.998747706,0.220341992,200.2121673,2,-0.104775494,0.00628863,9.2,9.9,0.222446394,0.218202343,1,-2.032557956,0.220341992
2600,0.131,10.85,-0.098417077,179.5296051,0.1648936,0.000147631,321.1344149,2595.044923,0.998747706,0.215458765,221.0560313,2,-0.097053448,0.006010495,10.5,11.2,0.217379832,0.213510817,1,-2.032557956,0.215458765
2605,0.131,11.2,-0.101491284,183.6080402,0.17005748,0.000160659,328.7642618,2600.035394,0.998747706,0.214220825,226.3144471,2,-0.095132218,0.00593776,10.9,11.5,0.215832465,0.212590738,1,-2.032557956,0.214220825
2615,0.131,11.9,-0.107940354,191.9860126,0.180913446,0.000189106,344.4011326,2610.016336,0.998747706,0.211557743,236.8584468,2,-0.091300795,0.005793618,11.6,12.2,0.213101078,0.209998248,1,-2.032557956,0.211557743
2625,0.131,12.7,-0.115022046,200.9187644,0.192902619,0.000221832,361.1389866,2619.997278,0.998747706,0.209152095,247.4091601,2,-0.087483997,0.005662136,12.4,13,0.210628186,0.207661972,1,-2.032557956,0.209152095
2630,0.131,13.1,-0.118520868,205.2326886,0.198810246,0.000238843,369.0555282,2624.987749,0.998747706,0.207848583,252.6757299,2,-0.085581047,0.005586135,12.8,13.4,0.209293361,0.206390703,1,-2.032557956,0.207848583
