Strike,Maturity,"Option
price",Delta,Vega,Delta Strike,Gamma Strike,Theta,ChangedStrike,DividendFactor,ImpVolCalibrated,VegaRef,"Option
type",logMoneyness,impliedTotalVariance,Bid,Ask,ImpVolAsk,ImpVolBid,locvol,logMaturity,"Implied
vol."
2810,0.055,23.4,-0.309482537919244,236.417795124325,0.529491919623505,0.00252382570063093,895.717307052833,2806.25293493271,1,0.170263422091628,251.63536315659,2,-0.0188071572992066,0.00155047255,23.1,23.7,0.171527353152969,0.168997409757174,1,-2.90042209374967,
2825,0.055,27.25,-0.354319915765481,249.496106542674,0.615821802136345,0.00326025638616117,865.557067959195,2821.23293280602,1,0.1646734489963,258.69458863761,2,-0.0134832760464567,0.00144520255,26.9,27.6,0.166072834342155,0.163272616916502,1,-2.90042209374967,
2835,0.055,30.05,-0.386857140129525,256.705402373744,0.680326297542651,0.00385939454805469,811.343867577714,2831.21959805489,1,0.160486595832869,262.292137295857,2,-0.00994970346514564,0.00136781095,29.7,30.4,0.161847939113926,0.159124449105653,1,-2.90042209374967,
2840,0.055,31.55,-0.404100084169247,259.770756695391,0.715224814046563,0.00419607660160712,771.077346185411,2836.21293067932,1,0.158341770967143,263.746574569125,2,-0.00818758847174642,0.00132991375,31.2,31.9,0.159687639846397,0.156995349638983,1,-2.90042209374967,
2850,0.055,34.85,-0.440577996701236,264.565077082927,0.790825892822022,0.00494973282594621,657.425392616628,2846.19959592819,1,0.154261039897622,265.953412719592,2,-0.00467264636430195,0.0012573792,34.5,35.2,0.155583431194266,0.152938463157192,1,-2.90042209374967,
2855,0.055,36.55,-0.459710612543494,266.17287889592,0.831443810415278,0.00538197651895941,579.915405795025,2851.19292855263,1,0.15191746117374,266.702378351014,2,-0.00291979753688752,0.00121614295,36.2,36.9,0.15323217557262,0.150602673957078,1,-2.90042209374967,
2870,0.055,42.4,-0.521168685699735,267.161638374172,0.967372740340259,0.00686885650615846,242.633526888918,2866.17292642593,1,0.14556860413144,267.524279163763,2,0.00232038912666872,0.00110745855,42,42.8,0.147065621850024,0.144071519759264,1,-2.90042209374967,
2875,0.055,44.5,-0.542952176490626,265.986239261862,1.01770237891265,0.00745493024447799,84.6006107458816,2871.16625905037,1,0.143252404457574,267.324953398839,2,0.00406103360445268,0.0010687798,44.1,44.9,0.144755525569517,0.141749057267078,1,-2.90042209374967,
2880,0.055,46.7,-0.565410280556168,263.934188921387,1.07093184450019,0.00809385745868791,-102.549407592996,2876.15959167481,1,0.140902413100496,266.891391277071,2,0.00579865350299341,0.0010292832,46.3,47.1,0.142416288892646,0.139388040668944,1,-2.90042209374967,
2885,0.055,49.1,-0.588179268207015,260.97609791166,1.1264811564717,0.00875028919012367,-318.414624044835,2881.15292429924,1,0.138883613035424,266.225949286704,2,0.00753325931520189,0.0009964438,48.7,49.5,0.140413240699474,0.137353087995512,1,-2.90042209374967,
2915,0.055,65.8,-0.733838765705116,220.144668710812,1.53064838202646,0.0139639427256629,-2634.91183018047,2911.11292004585,1,0.125797590530358,257.567255056465,2,0.0178781791575946,0.0007840998,65.4,66.2,0.127573709703363,0.124012217503466,1,-2.90042209374967,
2930,0.055,76.65,-0.799678042933487,187.929438017216,1.7569316323008,0.0166303778286236,-4556.99348984964,2926.09291791916,1,0.123086292168989,250.465477986543,2,0.0230107823841148,0.00072611055,75.4,77.9,0.12933624245168,0.116627155707781,1,-2.90042209374967,
2935,0.055,80.4,-0.821492726071367,175.051318111371,1.84180937390046,0.0176870135736382,-5413.89932323323,2931.08625054359,1,0.121782454866848,247.729446969456,2,0.0247158126351988,0.0006998112,79.1,81.7,0.128624389502867,0.114638421226555,1,-2.90042209374967,
2940,0.055,84.25,-0.842680153221272,161.372195194334,1.93079112881405,0.0187951911283157,-6395.96298441954,2936.07958316803,1,0.1204371508813,244.821278160466,2,0.0264179407057292,0.0006727798,82.8,85.7,0.128496298126534,0.111872613451565,1,-2.90042209374967,
2950,0.055,92.7,-0.876092546864689,137.204546011418,2.08857722263585,0.020339178241349,-8352.48348079206,2946.0662484169,1,0.120605379891346,238.520038975349,2,0.0298135297068673,0.0006510592,91.3,94.1,0.129261530521116,0.111190319039666,1,-2.90042209374967,
2970,0.055,110.5,-0.930173690740977,89.8706692881159,2.42210876068025,0.0232934877459558,-13516.2760553309,2966.03957891464,1,0.122145592577735,224.211404524692,2,0.0365703121697473,0.00060291495,109.1,111.9,0.132999451979721,0.109403370214987,1,-2.90042209374967,
2975,0.055,115.2,-0.939079424921862,80.8436228978545,2.49363759951071,0.0236708546870987,-14819.5126919797,2971.03291153908,1,0.12367612721609,220.329415296726,2,0.0382523983527321,0.0006017638,113.8,116.6,0.135052562247667,0.11006347467922,1,-2.90042209374967,
2995,0.055,134.25,-0.968286065903725,47.7777661556411,2.80479388575266,0.0253261777768162,-21360.58890786,2991.00624203682,1,0.130053483183051,203.850014738742,2,0.0449525909225516,0.0005789718,132.8,135.7,0.144149814313132,0.111324797501854,1,-2.90042209374967,
3015,0.055,153.9,-0.980751200014357,31.4315673408861,3.01358677504468,0.0249711070302503,-26633.3141595142,3010.97957253456,1,0.140729320601753,186.276675085757,2,0.0516081895342877,0.00061448695,152.5,155.3,0.156056808876729,0.119375255082595,1,-2.90042209374967,
3020,0.055,159.05,-0.976680039371108,36.9696539224626,2.93284202751661,0.0230264416862351,-24596.6601462059,3015.972905159,1,0.146178835643409,181.777818249501,2,0.0532651907419171,0.0007072758,157.7,160.4,0.160868176827289,0.126484463545199,1,-2.90042209374967,
3025,0.055,163.8,-0.984444271438361,26.202687473961,3.09631599415052,0.0245080001712821,-28944.1121804181,3020.96623778343,1,0.146612326695233,177.253505907715,2,0.0549194508379438,0.00064152,162.4,165.2,0.162652777554939,0.12379362556071,1,-2.90042209374967,
3035,0.055,173.8,-0.984777938168442,25.7193719959918,3.10214236254164,0.0231220730406501,-29200.3935903491,3030.9529030323,1,0.153670609601521,168.160487061317,2,0.0582197838666005,0.00071478,172.4,175.2,0.170150256422585,0.130213496717311,1,-2.90042209374967,
3040,0.055,178.8,-0.984851713933244,25.6122464341341,3.10270125860469,0.0224591464503951,-29263.9661781003,3035.94623565674,1,0.157172960746033,163.607200599682,2,0.0598658747732692,0.00075418255,177.4,180.2,0.17386729639517,0.133405445104024,1,-2.90042209374967,
3050,0.055,188.9,-0.982370095505386,29.1655553006685,3.04018516858255,0.0205033883956907,-27637.3803673593,3045.93290090561,1,0.165502740591956,154.523753624778,2,0.0631499499744592,0.000887095,187.6,190.2,0.18124119800116,0.144134357897496,1,-2.90042209374967,
3055,0.055,193.9,-0.982562548192685,28.8935456219782,3.0432882045445,0.0199902350479805,-27765.4073836152,3050.92623353005,1,0.168971986827981,150.007457487433,2,0.0647879519786975,0.0009295,192.6,195.2,0.184899230283752,0.147343591910505,1,-2.90042209374967,
3060,0.055,198.7,-0.988213645831438,20.6220976377574,3.19315779329754,0.0211038044461725,-32062.665261245,3055.91956615448,1,0.169574065844853,145.516879079762,2,0.0664232753194284,0.00084977695,197.3,200.1,0.187413390881916,0.14361435394056,1,-2.90042209374967,
3065,0.055,203.6,-0.991205529392218,15.973735433151,3.29912600902013,0.0216760180029409,-35326.9637149376,3060.91289877892,1,0.171484737427058,141.058220629398,2,0.0680559287433137,0.00081192375,202.3,204.9,0.188698047083502,0.146726006535825,1,-2.90042209374967,
3070,0.055,208.65,-0.989709196111529,18.3260652890681,3.24057869849545,0.0205407112732806,-33594.356992381,3065.90623140335,1,0.175618094560597,136.637376798337,2,0.0696859209542447,0.00089409375,207.3,210,0.193447191068139,0.149828122993333,1,-2.90042209374967,
3080,0.055,218.65,-0.989666061304827,18.3930251311601,3.23612836410733,0.0195222374260613,-33578.9391307232,3075.89289665222,1,0.182339416183359,127.931137885272,2,0.0729379563406221,0.00098022375,217.3,220,0.200554686639225,0.156004613299108,1,-2.90042209374967,
3085,0.055,223.75,-0.987080688765441,22.3286391547323,3.15164616463067,0.0182621572747985,-31116.1659101725,3080.88622927666,1,0.187220994330576,123.655945615269,2,0.0745600167124901,0.0011027808,222.5,225,0.204084240816883,0.164070543547063,1,-2.90042209374967,
3100,0.055,238.8,-0.986081018472098,23.8128601186876,3.11931432540893,0.0167799010117576,-30329.6438184644,3095.86622714996,1,0.197990583708312,111.196506092721,2,0.0794104708462395,0.00128245095,237.5,240.1,0.215819707405171,0.173377325518922,1,-2.90042209374967,
2350,0.063,0.5,-0.00637900493588856,12.8839686752874,0.010541766323428,-3.22402404145944E-05,41.1438374542258,2346.82851433754,0.999822854995728,0.32224483625032,1.82223492364742,2,-0.197592427361335,0.00650372247,0.4,0.6,0.3293897557538,0.314004577498417,1,-2.7646205525906,
2375,0.063,0.6,-0.00770319323956996,15.2178422957378,0.0126515765185554,-3.61240975898228E-05,48.9754154158852,2371.79477512837,0.999822854995728,0.313656762044411,3.07150764000267,2,-0.187010318030798,0.00615628188,0.5,0.7,0.319763756659813,0.306793396011926,1,-2.7646205525906,
2400,0.063,0.65,-0.00860608379691734,16.7744826440138,0.0140161733192983,-3.91416666162711E-05,53.848087941811,2396.76103591919,0.999822854995728,0.301027393876575,5.00687355755754,2,-0.176539018163503,0.00567,0.55,0.75,0.30659417147981,0.294833686272614,1,-2.7646205525906,
2425,0.063,0.775,-0.010377365113995,19.75740224157,0.0168055513777296,-4.33394690890514E-05,63.9020789482474,2421.72729671002,0.999822854995728,0.291940560180228,7.90088918293382,2,-0.166176231127956,0.00533123703,0.65,0.9,0.297841893590521,0.285352275532205,1,-2.7646205525906,
2450,0.063,0.9,-0.0122550006554706,22.8299906857913,0.0197267387734587,-4.72883296280457E-05,74.1837421371197,2446.69355750084,0.999822854995728,0.281700496049598,12.0806552102782,2,-0.155919730960767,0.00496039068,0.8,1,0.285848753887694,0.277231830533128,1,-2.7646205525906,
2500,0.063,1.25,-0.0175680798174948,31.121246505992,0.0279964197939312,-5.45251452645796E-05,102.430452238964,2496.62607908249,0.999822854995728,0.26185233782744,25.7872054157444,2,-0.135717023643248,0.00428176287,1.15,1.35,0.264928619295824,0.258613728021737,1,-2.7646205525906,
2510,0.063,1.375,-0.0193172155444408,33.7415074838163,0.0307563536852856,-5.54713927204094E-05,111.712774206634,2506.61258339882,0.999822854995728,0.258968034631107,29.590313678555,2,-0.13172500237371,0.00418703292,1.25,1.5,0.262505216209684,0.255220463406295,1,-2.7646205525906,
2525,0.063,1.55,-0.0218942249007058,37.5177254803698,0.034794928370977,-5.63023038227582E-05,125.004488951208,2521.59233987331,0.999822854995728,0.253674095572205,36.0622712426463,2,-0.125766692790079,0.00401664375,1.45,1.65,0.256241136085009,0.25100150583894,1,-2.7646205525906,
2540,0.063,1.775,-0.0251191581837553,42.1156873264868,0.0398762567914245,-5.58351087578045E-05,141.483566667031,2536.57209634781,0.999822854995728,0.24896321023698,43.5077665009931,2,-0.119843674486957,0.00386850492,1.65,1.9,0.251820396457333,0.245980051503284,1,-2.7646205525906,
2560,0.063,2.075,-0.02962531145567,48.3296404430577,0.0469406960390374,-5.33539298963452E-05,163.674851858635,2556.54510498047,0.999822854995728,0.241561850911239,55.0239390446322,2,-0.112000497025932,0.00364090608,1.95,2.2,0.244062112041866,0.238970029720804,1,-2.7646205525906,
2570,0.063,2.275,-0.0324834752631207,52.1568455365363,0.0514527444714257,-5.03699133234627E-05,177.618988101912,2566.5316092968,0.999822854995728,0.238401308920584,61.4782057894113,2,-0.108101856610274,0.00354462192,2.15,2.4,0.240722081626882,0.236004371405579,1,-2.7646205525906,
2580,0.063,2.475,-0.0354565373198152,56.0522824090213,0.056138937797122,-4.6426855768726E-05,191.798874740705,2576.51811361313,0.999822854995728,0.234878204512643,68.3969805555516,2,-0.104218356583877,0.00344078847,2.35,2.6,0.237042551889317,0.23264967679861,1,-2.7646205525906,
2625,0.063,3.8,-0.0542098348403575,78.9338664895078,0.0859775367409665,-1.99668772390667E-06,277.218357193113,2621.45738303661,0.999822854995728,0.220858564562514,104.970640647697,2,-0.0869268594738155,0.00303535575,3.6,4,0.22332073180296,0.21832699367078,1,-2.7646205525906,
2640,0.063,4.4,-0.0626508121830223,88.4360383083878,0.0995276029946461,2.72527875545413E-05,313.346143746032,2636.43713951111,0.999822854995728,0.216245000457275,118.89017238226,2,-0.0812288383591778,0.00290946663,4.2,4.6,0.218450239786762,0.213988215985591,1,-2.7646205525906,
2650,0.063,4.9,-0.0694284080937249,95.7626390263386,0.110493206362067,5.42646336018898E-05,341.647465070671,2646.42364382744,0.999822854995728,0.213636175869033,128.543839273114,2,-0.0774481155192718,0.00283949127,4.7,5.1,0.215677444008179,0.211553396197269,1,-2.7646205525906,
2655,0.063,5.05,-0.0718785142150468,98.3493695397663,0.11437782578487,6.50897869929712E-05,350.924665991222,2651.4168959856,0.999822854995728,0.211126202247397,133.464875932601,2,-0.0755631008235005,0.00277036767,4.9,5.2,0.212619918855489,0.209610688788234,1,-2.7646205525906,
2660,0.063,5.4,-0.0763387380730392,102.978136298666,0.121678793351479,8.4994319033469E-05,369.289515878261,2656.41014814377,0.999822854995728,0.21048477300792,138.439875094589,2,-0.0736816327237949,0.00275453703,5.2,5.6,0.212385705417546,0.208549855425372,1,-2.7646205525906,
2670,0.063,6,-0.0843528117990038,111.047711323496,0.134745436056062,0.000124142570896221,400.559667068732,2666.3966524601,0.999822854995728,0.20774047797895,148.523216786036,2,-0.0699292831052445,0.00268126047,5.8,6.2,0.209505834139418,0.205947725882288,1,-2.7646205525906,
2680,0.063,6.65,-0.0930772146388311,119.494132195204,0.149037649489036,0.000171002001064187,433.273226650657,2676.38315677643,0.999822854995728,0.204853235288465,158.733668556319,2,-0.0661909609946373,0.00260640828,6.4,6.9,0.206904121648404,0.202767754011438,1,-2.7646205525906,
2690,0.063,7.35,-0.102463742657483,128.215380814624,0.164484923575296,0.000226275880102125,466.871986999951,2686.36966109276,0.999822854995728,0.201795508380747,169.006502059268,2,-0.0624665619036549,0.00252756567,7.1,7.6,0.203709862692631,0.199853132991855,1,-2.7646205525906,
2695,0.063,7.75,-0.107670872670195,132.89916592816,0.173108305681812,0.000258755872994022,485.004894771822,2691.36291325092,0.999822854995728,0.200428054666554,174.145016423309,2,-0.0606095511564422,0.00249235623,7.5,8,0.202276273365714,0.198554768001436,1,-2.7646205525906,
2700,0.063,8.15,-0.11290452156594,137.500877660171,0.181785295290146,0.000293068424181853,502.606678846005,2696.35616540909,0.999822854995728,0.198904016200345,179.273161044358,2,-0.0587559825071192,0.00245241927,7.9,8.4,0.200691013108008,0.197094508030544,1,-2.7646205525906,
2705,0.063,8.6,-0.118737055607991,142.508375076406,0.191519987591914,0.000332397222921324,521.975745930891,2701.34941756725,0.999822854995728,0.197578639898449,184.381899219066,2,-0.0569058432189578,0.002420208,8.4,8.8,0.198961114178484,0.196183314880348,1,-2.7646205525906,
2715,0.063,9.55,-0.131007350414481,152.646287002985,0.212097674332603,0.000420662165528644,560.740254320044,2711.33592188358,0.999822854995728,0.194766477742789,194.504363181056,2,-0.0532158021315039,0.00235155312,9.3,9.8,0.196380937338741,0.193136008595443,1,-2.7646205525906,
